date,season,stage,round,is_playoff,home_team,away_team,home_goals,away_goals,home_ht_goals,away_ht_goals,source
2021-08-14,2021-22,Apertura,4,False,León,Mazatlán FC,3.0,0.0,1.0,0.0,footballcsv
2021-08-14,2021-22,Apertura,4,False,Cruz Azul,Toluca,4.0,0.0,3.0,0.0,footballcsv
2021-08-14,2021-22,Apertura,4,False,Monterrey,Pachuca,3.0,1.0,1.0,0.0,footballcsv
2021-08-15,2021-22,Apertura,4,False,Atlas,América,0.0,1.0,0.0,0.0,footballcsv
2021-08-15,2021-22,Apertura,4,False,Santos Laguna,Guadalajara,0.0,0.0,0.0,0.0,footballcsv
2021-08-17,2021-22,Apertura,5,False,Toluca,Mazatlán FC,2.0,2.0,2.0,2.0,footballcsv
2021-08-17,2021-22,Apertura,5,False,Tijuana,Puebla,1.0,1.0,1.0,0.0,footballcsv
2021-08-17,2021-22,Apertura,5,False,Necaxa,Pumas UNAM,3.0,0.0,1.0,0.0,footballcsv
2021-08-17,2021-22,Apertura,5,False,Tigres UANL,Querétaro,3.0,0.0,1.0,0.0,footballcsv
2021-08-18,2021-22,Apertura,5,False,Cruz Azul,Monterrey,1.0,1.0,0.0,0.0,footballcsv
2021-08-18,2021-22,Apertura,5,False,Santos Laguna,Atlas,1.0,1.0,0.0,1.0,footballcsv
2021-08-18,2021-22,Apertura,5,False,Guadalajara,León,0.0,3.0,0.0,1.0,footballcsv
2021-08-18,2021-22,Apertura,5,False,FC Juárez,América,1.0,2.0,1.0,1.0,footballcsv
2021-08-20,2021-22,Apertura,6,False,Mazatlán FC,Tigres UANL,0.0,3.0,0.0,0.0,footballcsv
2021-08-21,2021-22,Apertura,6,False,Monterrey,Guadalajara,0.0,0.0,0.0,0.0,footballcsv
2021-08-21,2021-22,Apertura,6,False,Atlas,Toluca,0.0,0.0,0.0,0.0,footballcsv
2021-08-21,2021-22,Apertura,6,False,León,Santos Laguna,1.0,1.0,0.0,1.0,footballcsv
2021-08-21,2021-22,Apertura,6,False,Atlético San Luis,Cruz Azul,0.0,0.0,0.0,0.0,footballcsv
2021-08-22,2021-22,Apertura,6,False,Querétaro,Pachuca,0.0,2.0,0.0,1.0,footballcsv
2021-08-22,2021-22,Apertura,6,False,América,Tijuana,2.0,0.0,0.0,0.0,footballcsv
2021-08-22,2021-22,Apertura,6,False,Necaxa,FC Juárez,1.0,0.0,0.0,0.0,footballcsv
2021-08-22,2021-22,Apertura,6,False,Pumas UNAM,Puebla,2.0,0.0,0.0,0.0,footballcsv
2021-08-27,2021-22,Apertura,7,False,Puebla,Querétaro,1.0,0.0,0.0,0.0,footballcsv
2021-08-27,2021-22,Apertura,7,False,Tijuana,Monterrey,2.0,2.0,1.0,2.0,footballcsv
2021-08-27,2021-22,Apertura,7,False,Mazatlán FC,Atlético San Luis,2.0,2.0,1.0,1.0,footballcsv
2021-08-28,2021-22,Apertura,7,False,Tigres UANL,Atlas,1.0,1.0,1.0,0.0,footballcsv
2021-08-28,2021-22,Apertura,7,False,Guadalajara,Necaxa,2.0,1.0,1.0,0.0,footballcsv
2021-08-28,2021-22,Apertura,7,False,León,América,1.0,1.0,1.0,1.0,footballcsv
2021-08-29,2021-22,Apertura,7,False,Cruz Azul,Pachuca,1.0,1.0,0.0,1.0,footballcsv
2021-08-29,2021-22,Apertura,7,False,Toluca,Pumas UNAM,2.0,1.0,1.0,1.0,footballcsv
2021-08-29,2021-22,Apertura,7,False,Santos Laguna,FC Juárez,2.0,0.0,0.0,0.0,footballcsv
2021-09-10,2021-22,Apertura,8,False,Puebla,Atlético San Luis,2.0,2.0,0.0,1.0,footballcsv
2021-09-10,2021-22,Apertura,8,False,FC Juárez,Cruz Azul,2.0,1.0,2.0,1.0,footballcsv
2021-09-10,2021-22,Apertura,8,False,Tijuana,Santos Laguna,2.0,1.0,1.0,0.0,footballcsv
2021-09-11,2021-22,Apertura,8,False,Tigres UANL,León,2.0,2.0,1.0,2.0,footballcsv
2021-09-11,2021-22,Apertura,8,False,Atlas,Monterrey,2.0,1.0,0.0,1.0,footballcsv
2021-09-11,2021-22,Apertura,8,False,América,Mazatlán FC,2.0,0.0,1.0,0.0,footballcsv
2021-09-12,2021-22,Apertura,8,False,Querétaro,Necaxa,3.0,0.0,2.0,0.0,footballcsv
2021-09-12,2021-22,Apertura,8,False,Pumas UNAM,Guadalajara,0.0,0.0,0.0,0.0,footballcsv
2021-09-13,2021-22,Apertura,8,False,Pachuca,Toluca,1.0,2.0,1.0,1.0,footballcsv
2021-09-16,2021-22,Apertura,9,False,Atlético San Luis,Tijuana,4.0,1.0,3.0,1.0,footballcsv
2021-09-17,2021-22,Apertura,9,False,Necaxa,Atlas,0.0,3.0,0.0,2.0,footballcsv
2021-09-18,2021-22,Apertura,9,False,Mazatlán FC,Pumas UNAM,2.0,2.0,1.0,0.0,footballcsv
2021-09-18,2021-22,Apertura,9,False,Toluca,América,3.0,1.0,2.0,1.0,footballcsv
2021-09-18,2021-22,Apertura,9,False,León,FC Juárez,0.0,1.0,0.0,0.0,footballcsv
2021-09-18,2021-22,Apertura,9,False,Guadalajara,Pachuca,1.0,0.0,0.0,0.0,footballcsv
2021-09-19,2021-22,Apertura,9,False,Santos Laguna,Puebla,1.0,1.0,0.0,0.0,footballcsv
2021-09-19,2021-22,Apertura,9,False,Cruz Azul,Querétaro,2.0,0.0,1.0,0.0,footballcsv
2021-09-19,2021-22,Apertura,9,False,Monterrey,Tigres UANL,2.0,0.0,1.0,0.0,footballcsv
2021-09-21,2021-22,Apertura,14,False,FC Juárez,Atlético San Luis,1.0,0.0,1.0,0.0,footballcsv
2021-09-22,2021-22,Apertura,11,False,Monterrey,Toluca,2.0,0.0,1.0,0.0,footballcsv
2021-09-23,2021-22,Apertura,10,False,Pachuca,Necaxa,1.0,0.0,1.0,0.0,footballcsv
2021-09-24,2021-22,Apertura,10,False,Puebla,Cruz Azul,1.0,1.0,1.0,1.0,footballcsv
2021-09-24,2021-22,Apertura,10,False,Tijuana,Mazatlán FC,0.0,0.0,0.0,0.0,footballcsv
2021-09-25,2021-22,Apertura,10,False,Atlas,León,2.0,0.0,1.0,0.0,footballcsv
2021-09-25,2021-22,Apertura,10,False,América,Guadalajara,0.0,0.0,0.0,0.0,footballcsv
2021-09-25,2021-22,Apertura,10,False,Tigres UANL,Pumas UNAM,0.0,0.0,0.0,0.0,footballcsv
2021-09-26,2021-22,Apertura,10,False,Toluca,Atlético San Luis,1.0,2.0,1.0,2.0,footballcsv
2021-09-26,2021-22,Apertura,10,False,Santos Laguna,Monterrey,1.0,2.0,0.0,0.0,footballcsv
2021-09-28,2021-22,Apertura,11,False,Pachuca,América,1.0,1.0,1.0,1.0,footballcsv
2021-09-28,2021-22,Apertura,11,False,Atlas,Puebla,0.0,1.0,0.0,1.0,footballcsv
2021-09-28,2021-22,Apertura,11,False,Necaxa,Tijuana,3.0,0.0,0.0,0.0,footballcsv
2021-09-28,2021-22,Apertura,11,False,Mazatlán FC,FC Juárez,3.0,1.0,2.0,0.0,footballcsv
2021-09-29,2021-22,Apertura,11,False,Querétaro,Guadalajara,1.0,0.0,0.0,0.0,footballcsv
2021-09-29,2021-22,Apertura,11,False,Atlético San Luis,Tigres UANL,0.0,3.0,0.0,1.0,footballcsv
2021-10-01,2021-22,Apertura,12,False,Puebla,Pachuca,1.0,2.0,1.0,1.0,footballcsv
2021-10-01,2021-22,Apertura,12,False,FC Juárez,Monterrey,3.0,1.0,2.0,1.0,footballcsv
2021-10-02,2021-22,Apertura,12,False,León,Atlético San Luis,0.0,0.0,0.0,0.0,footballcsv
2021-10-02,2021-22,Apertura,12,False,Santos Laguna,Mazatlán FC,1.0,0.0,1.0,0.0,footballcsv
2021-10-02,2021-22,Apertura,12,False,Guadalajara,Atlas,0.0,1.0,0.0,1.0,footballcsv
2021-10-03,2021-22,Apertura,12,False,Toluca,Querétaro,1.0,1.0,0.0,0.0,footballcsv
2021-10-03,2021-22,Apertura,12,False,Tijuana,Cruz Azul,0.0,1.0,0.0,1.0,footballcsv
2021-10-03,2021-22,Apertura,12,False,América,Pumas UNAM,2.0,0.0,1.0,0.0,footballcsv
2021-10-03,2021-22,Apertura,12,False,Tigres UANL,Necaxa,0.0,0.0,0.0,0.0,footballcsv
2021-10-08,2021-22,Apertura,10,False,FC Juárez,Querétaro,0.0,0.0,0.0,0.0,footballcsv
2021-10-14,2021-22,Apertura,13,False,Querétaro,Tijuana,1.0,1.0,0.0,1.0,footballcsv
2021-10-15,2021-22,Apertura,13,False,Necaxa,Puebla,0.0,1.0,0.0,0.0,footballcsv
2021-10-15,2021-22,Apertura,13,False,Mazatlán FC,Atlas,1.0,0.0,1.0,0.0,footballcsv
2021-10-16,2021-22,Apertura,13,False,Pachuca,Santos Laguna,1.0,1.0,0.0,0.0,footballcsv
2021-10-16,2021-22,Apertura,13,False,Monterrey,León,0.0,1.0,0.0,1.0,footballcsv
2021-10-16,2021-22,Apertura,13,False,Cruz Azul,Tigres UANL,1.0,1.0,1.0,1.0,footballcsv
2021-10-16,2021-22,Apertura,13,False,Atlético San Luis,América,0.0,1.0,0.0,0.0,footballcsv
2021-10-17,2021-22,Apertura,13,False,Guadalajara,Toluca,2.0,0.0,1.0,0.0,footballcsv
2021-10-17,2021-22,Apertura,13,False,Pumas UNAM,FC Juárez,1.0,0.0,0.0,0.0,footballcsv
2021-10-19,2021-22,Apertura,14,False,Puebla,Mazatlán FC,2.0,0.0,0.0,0.0,footballcsv
2021-10-19,2021-22,Apertura,14,False,Querétaro,Monterrey,1.0,0.0,1.0,0.0,footballcsv
2021-10-19,2021-22,Apertura,14,False,Atlas,Cruz Azul,0.0,0.0,0.0,0.0,footballcsv
2021-10-19,2021-22,Apertura,14,False,América,Santos Laguna,2.0,1.0,0.0,0.0,footballcsv
2021-10-20,2021-22,Apertura,14,False,Tijuana,Guadalajara,0.0,0.0,0.0,0.0,footballcsv
2021-10-20,2021-22,Apertura,14,False,Tigres UANL,Pachuca,3.0,0.0,2.0,0.0,footballcsv
2021-10-20,2021-22,Apertura,14,False,León,Pumas UNAM,1.0,2.0,0.0,1.0,footballcsv
2021-10-20,2021-22,Apertura,14,False,Toluca,Necaxa,1.0,1.0,0.0,0.0,footballcsv
2021-10-22,2021-22,Apertura,15,False,Mazatlán FC,Querétaro,2.0,1.0,0.0,1.0,footballcsv
2021-10-23,2021-22,Apertura,15,False,América,Tigres UANL,1.0,0.0,0.0,0.0,footballcsv
2021-10-23,2021-22,Apertura,15,False,Monterrey,Necaxa,0.0,1.0,0.0,0.0,footballcsv
2021-10-23,2021-22,Apertura,15,False,Guadalajara,Cruz Azul,1.0,1.0,0.0,1.0,footballcsv
2021-10-23,2021-22,Apertura,15,False,Puebla,León,0.0,1.0,0.0,0.0,footballcsv
2021-10-24,2021-22,Apertura,15,False,Pachuca,FC Juárez,1.0,1.0,0.0,1.0,footballcsv
2021-10-24,2021-22,Apertura,15,False,Atlético San Luis,Atlas,2.0,6.0,0.0,4.0,footballcsv
2021-10-24,2021-22,Apertura,15,False,Pumas UNAM,Tijuana,3.0,1.0,1.0,0.0,footballcsv
2021-10-24,2021-22,Apertura,15,False,Santos Laguna,Toluca,2.0,2.0,1.0,0.0,footballcsv
2021-10-28,2021-22,Apertura,16,False,Atlas,Tijuana,0.0,2.0,0.0,1.0,footballcsv
2021-10-29,2021-22,Apertura,16,False,FC Juárez,Puebla,0.0,2.0,0.0,0.0,footballcsv
2021-10-29,2021-22,Apertura,16,False,Necaxa,Mazatlán FC,2.0,1.0,1.0,0.0,footballcsv
2021-10-30,2021-22,Apertura,16,False,Pachuca,Pumas UNAM,1.0,1.0,0.0,1.0,footballcsv
2021-10-30,2021-22,Apertura,16,False,Querétaro,Santos Laguna,2.0,3.0,0.0,2.0,footballcsv
2021-10-30,2021-22,Apertura,16,False,Tigres UANL,Guadalajara,2.0,1.0,1.0,0.0,footballcsv
2021-10-31,2021-22,Apertura,16,False,Cruz Azul,América,2.0,1.0,1.0,0.0,footballcsv
2021-10-31,2021-22,Apertura,16,False,Atlético San Luis,Monterrey,1.0,1.0,0.0,1.0,footballcsv
2021-10-31,2021-22,Apertura,16,False,Toluca,León,0.0,0.0,0.0,0.0,footballcsv
2021-11-03,2021-22,Apertura,5,False,Pachuca,Atlético San Luis,0.0,0.0,0.0,0.0,footballcsv
2021-11-03,2021-22,Apertura,11,False,Cruz Azul,León,0.0,1.0,0.0,1.0,footballcsv
2021-11-04,2021-22,Apertura,17,False,Atlas,Querétaro,2.0,0.0,0.0,0.0,footballcsv
2021-11-04,2021-22,Apertura,11,False,Pumas UNAM,Santos Laguna,0.0,3.0,0.0,1.0,footballcsv
2021-11-05,2021-22,Apertura,17,False,Puebla,Toluca,1.0,0.0,0.0,0.0,footballcsv
2021-11-05,2021-22,Apertura,17,False,Mazatlán FC,Guadalajara,0.0,1.0,0.0,0.0,footballcsv
2021-11-06,2021-22,Apertura,17,False,León,Necaxa,3.0,0.0,1.0,0.0,footballcsv
2021-11-06,2021-22,Apertura,17,False,América,Monterrey,0.0,0.0,0.0,0.0,footballcsv
2021-11-06,2021-22,Apertura,17,False,Tijuana,Pachuca,3.0,2.0,1.0,1.0,footballcsv
2021-11-06,2021-22,Apertura,17,False,Tigres UANL,FC Juárez,3.0,0.0,1.0,0.0,footballcsv
2021-11-07,2021-22,Apertura,17,False,Santos Laguna,Atlético San Luis,0.0,0.0,0.0,0.0,footballcsv
2021-11-07,2021-22,Apertura,17,False,Pumas UNAM,Cruz Azul,4.0,3.0,1.0,3.0,footballcsv
2021-11-20,2021-22,Apertura - Liguilla,Reclassification,True,Puebla,Guadalajara,2.0,2.0,1.0,1.0,footballcsv
2021-11-20,2021-22,Apertura - Liguilla,Reclassification,True,Santos Laguna,Atlético San Luis,2.0,0.0,0.0,0.0,footballcsv
2021-11-21,2021-22,Apertura - Liguilla,Reclassification,True,Toluca,Pumas UNAM,1.0,2.0,0.0,1.0,footballcsv
2021-11-21,2021-22,Apertura - Liguilla,Reclassification,True,Cruz Azul,Monterrey,1.0,4.0,1.0,2.0,footballcsv
2021-11-24,2021-22,Apertura - Liguilla,Quarterfinals,True,Monterrey,Atlas,0.0,0.0,0.0,0.0,footballcsv
2021-11-24,2021-22,Apertura - Liguilla,Quarterfinals,True,Pumas UNAM,América,0.0,0.0,0.0,0.0,footballcsv
2021-11-25,2021-22,Apertura - Liguilla,Quarterfinals,True,Santos Laguna,Tigres UANL,2.0,1.0,2.0,0.0,footballcsv
2021-11-25,2021-22,Apertura - Liguilla,Quarterfinals,True,Puebla,León,2.0,1.0,1.0,1.0,footballcsv
2021-11-27,2021-22,Apertura - Liguilla,Quarterfinals,True,Atlas,Monterrey,1.0,1.0,1.0,0.0,footballcsv
2021-11-27,2021-22,Apertura - Liguilla,Quarterfinals,True,América,Pumas UNAM,1.0,3.0,1.0,2.0,footballcsv
2021-11-28,2021-22,Apertura - Liguilla,Quarterfinals,True,Tigres UANL,Santos Laguna,1.0,0.0,0.0,0.0,footballcsv
2021-11-28,2021-22,Apertura - Liguilla,Quarterfinals,True,León,Puebla,2.0,0.0,1.0,0.0,footballcsv
2021-12-01,2021-22,Apertura - Liguilla,Semifinals,True,Tigres UANL,León,2.0,1.0,0.0,0.0,footballcsv
2021-12-02,2021-22,Apertura - Liguilla,Semifinals,True,Pumas UNAM,Atlas,0.0,1.0,0.0,1.0,footballcsv
2021-12-04,2021-22,Apertura - Liguilla,Semifinals,True,León,Tigres UANL,2.0,1.0,1.0,1.0,footballcsv
2021-12-05,2021-22,Apertura - Liguilla,Semifinals,True,Atlas,Pumas UNAM,0.0,1.0,0.0,0.0,footballcsv
2021-12-09,2021-22,Apertura - Liguilla,Final,True,León,Atlas,3.0,2.0,1.0,1.0,footballcsv
2021-12-12,2021-22,Apertura - Liguilla,Final,True,Atlas,León,1.0,0.0,0.0,0.0,footballcsv
2022-01-06,2021-22,Clausura,1,False,Atlético San Luis,Pachuca,0.0,2.0,0.0,0.0,footballcsv
2022-01-07,2021-22,Clausura,1,False,Puebla,América,1.0,1.0,1.0,1.0,footballcsv
2022-01-07,2021-22,Clausura,1,False,FC Juárez,Necaxa,2.0,1.0,1.0,0.0,footballcsv
2022-01-08,2021-22,Clausura,1,False,Monterrey,Querétaro,0.0,0.0,0.0,0.0,footballcsv
2022-01-08,2021-22,Clausura,1,False,Cruz Azul,Tijuana,2.0,0.0,1.0,0.0,footballcsv
2022-01-09,2021-22,Clausura,1,False,Guadalajara,Mazatlán FC,3.0,0.0,3.0,0.0,footballcsv
2022-01-10,2021-22,Clausura,1,False,Pumas UNAM,Toluca,5.0,0.0,1.0,0.0,footballcsv
2022-01-12,2021-22,Clausura,1,False,Santos Laguna,Tigres UANL,1.0,1.0,0.0,0.0,footballcsv
2022-01-14,2021-22,Clausura,2,False,Querétaro,Pumas UNAM,1.0,3.0,1.0,2.0,footballcsv
2022-01-14,2021-22,Clausura,2,False,Necaxa,Monterrey,0.0,4.0,0.0,3.0,footballcsv
2022-01-15,2021-22,Clausura,2,False,Tijuana,León,1.0,1.0,0.0,1.0,footballcsv
2022-01-15,2021-22,Clausura,2,False,Cruz Azul,FC Juárez,1.0,0.0,1.0,0.0,footballcsv
2022-01-15,2021-22,Clausura,2,False,Atlas,Atlético San Luis,1.0,0.0,0.0,0.0,footballcsv
2022-01-15,2021-22,Clausura,2,False,Tigres UANL,Puebla,0.0,2.0,0.0,2.0,footballcsv
2022-01-16,2021-22,Clausura,2,False,Toluca,Santos Laguna,3.0,1.0,1.0,1.0,footballcsv
2022-01-16,2021-22,Clausura,2,False,Pachuca,Guadalajara,2.0,1.0,2.0,0.0,footballcsv
2022-01-19,2021-22,Clausura,1,False,León,Atlas,1.0,1.0,1.0,0.0,footballcsv
2022-01-20,2021-22,Clausura,3,False,Atlético San Luis,FC Juárez,0.0,1.0,0.0,0.0,footballcsv
2022-01-21,2021-22,Clausura,3,False,Mazatlán FC,Toluca,1.0,2.0,1.0,0.0,footballcsv
2022-01-22,2021-22,Clausura,3,False,Guadalajara,Querétaro,1.0,1.0,1.0,1.0,footballcsv
2022-01-22,2021-22,Clausura,3,False,León,Pachuca,2.0,1.0,1.0,1.0,footballcsv
2022-01-22,2021-22,Clausura,3,False,América,Atlas,0.0,2.0,0.0,0.0,footballcsv
2022-01-22,2021-22,Clausura,3,False,Monterrey,Cruz Azul,2.0,2.0,0.0,1.0,footballcsv
2022-01-23,2021-22,Clausura,3,False,Pumas UNAM,Tigres UANL,1.0,2.0,1.0,0.0,footballcsv
2022-01-23,2021-22,Clausura,3,False,Santos Laguna,Necaxa,1.0,4.0,1.0,1.0,footballcsv
2022-01-28,2021-22,Clausura,3,False,Puebla,Tijuana,3.0,1.0,0.0,1.0,footballcsv
2022-02-05,2021-22,Clausura,4,False,Tijuana,Pumas UNAM,1.0,0.0,0.0,0.0,footballcsv
2022-02-05,2021-22,Clausura,4,False,Necaxa,Pachuca,1.0,3.0,0.0,2.0,footballcsv
2022-02-05,2021-22,Clausura,4,False,América,Atlético San Luis,2.0,3.0,0.0,1.0,footballcsv
2022-02-06,2021-22,Clausura,4,False,Querétaro,Puebla,0.0,2.0,0.0,2.0,footballcsv
2022-02-06,2021-22,Clausura,4,False,Atlas,Santos Laguna,2.0,1.0,2.0,0.0,footballcsv
2022-02-06,2021-22,Clausura,4,False,Tigres UANL,Mazatlán FC,4.0,3.0,2.0,0.0,footballcsv
2022-02-07,2021-22,Clausura,4,False,León,Cruz Azul,0.0,1.0,0.0,1.0,footballcsv
2022-02-09,2021-22,Clausura,4,False,FC Juárez,Guadalajara,1.0,3.0,1.0,1.0,footballcsv
2022-02-11,2021-22,Clausura,5,False,Puebla,Atlas,1.0,1.0,0.0,0.0,footballcsv
2022-02-11,2021-22,Clausura,5,False,Mazatlán FC,Tijuana,2.0,0.0,1.0,0.0,footballcsv
2022-02-12,2021-22,Clausura,5,False,Santos Laguna,América,2.0,3.0,2.0,2.0,footballcsv
2022-02-12,2021-22,Clausura,5,False,Cruz Azul,Necaxa,1.0,2.0,1.0,0.0,footballcsv
2022-02-12,2021-22,Clausura,5,False,Atlético San Luis,Toluca,0.0,1.0,0.0,1.0,footballcsv
2022-02-12,2021-22,Clausura,5,False,Guadalajara,Tigres UANL,1.0,3.0,0.0,2.0,footballcsv
2022-02-13,2021-22,Clausura,5,False,Pumas UNAM,León,2.0,1.0,2.0,1.0,footballcsv
2022-02-14,2021-22,Clausura,5,False,Pachuca,Querétaro,2.0,2.0,2.0,1.0,footballcsv
2022-02-16,2021-22,Clausura,2,False,Mazatlán FC,América,2.0,1.0,2.0,0.0,footballcsv
2022-02-18,2021-22,Clausura,6,False,Tijuana,Necaxa,1.0,1.0,0.0,0.0,footballcsv
2022-02-18,2021-22,Clausura,6,False,Puebla,Monterrey,1.0,0.0,1.0,0.0,footballcsv
2022-02-18,2021-22,Clausura,6,False,FC Juárez,Santos Laguna,0.0,0.0,0.0,0.0,footballcsv
2022-02-19,2021-22,Clausura,6,False,León,Guadalajara,2.0,1.0,1.0,0.0,footballcsv
2022-02-19,2021-22,Clausura,6,False,Tigres UANL,Atlético San Luis,2.0,1.0,0.0,0.0,footballcsv
2022-02-19,2021-22,Clausura,6,False,Querétaro,Mazatlán FC,2.0,0.0,0.0,0.0,footballcsv
2022-02-20,2021-22,Clausura,6,False,Toluca,Cruz Azul,1.0,4.0,1.0,1.0,footballcsv
2022-02-20,2021-22,Clausura,6,False,América,Pachuca,1.0,3.0,0.0,2.0,footballcsv
2022-02-20,2021-22,Clausura,6,False,Atlas,Pumas UNAM,0.0,0.0,0.0,0.0,footballcsv
2022-02-24,2021-22,Clausura,7,False,Pachuca,Mazatlán FC,3.0,1.0,2.0,1.0,footballcsv
2022-02-24,2021-22,Clausura,7,False,Querétaro,Toluca,1.0,1.0,1.0,0.0,footballcsv
2022-02-25,2021-22,Clausura,7,False,FC Juárez,Tigres UANL,2.0,3.0,0.0,3.0,footballcsv
2022-02-25,2021-22,Clausura,7,False,Tijuana,Atlas,2.0,0.0,2.0,0.0,footballcsv
2022-02-25,2021-22,Clausura,7,False,Necaxa,León,0.0,1.0,0.0,1.0,footballcsv
2022-02-26,2021-22,Clausura,7,False,Monterrey,Atlético San Luis,0.0,2.0,0.0,1.0,footballcsv
2022-02-26,2021-22,Clausura,7,False,Guadalajara,Puebla,2.0,3.0,2.0,0.0,footballcsv
2022-02-26,2021-22,Clausura,7,False,Pumas UNAM,América,0.0,0.0,0.0,0.0,footballcsv
2022-02-27,2021-22,Clausura,7,False,Cruz Azul,Santos Laguna,1.0,2.0,0.0,1.0,footballcsv
2022-03-01,2021-22,Clausura,8,False,León,Monterrey,0.0,0.0,0.0,0.0,footballcsv
2022-03-01,2021-22,Clausura,8,False,Toluca,Tijuana,1.0,2.0,1.0,1.0,footballcsv
2022-03-01,2021-22,Clausura,8,False,Puebla,FC Juárez,1.0,1.0,0.0,0.0,footballcsv
2022-03-01,2021-22,Clausura,8,False,América,Querétaro,1.0,1.0,1.0,0.0,footballcsv
2022-03-01,2021-22,Clausura,8,False,Mazatlán FC,Necaxa,0.0,0.0,0.0,0.0,footballcsv
2022-03-02,2021-22,Clausura,8,False,Santos Laguna,Pumas UNAM,3.0,2.0,1.0,1.0,footballcsv
2022-03-02,2021-22,Clausura,8,False,Tigres UANL,Cruz Azul,2.0,2.0,2.0,1.0,footballcsv
2022-03-02,2021-22,Clausura,8,False,Atlas,Pachuca,0.0,1.0,0.0,0.0,footballcsv
2022-03-02,2021-22,Clausura,8,False,Atlético San Luis,Guadalajara,2.0,2.0,2.0,0.0,footballcsv
2022-03-04,2021-22,Clausura,9,False,Necaxa,Toluca,0.0,1.0,0.0,1.0,footballcsv
2022-03-04,2021-22,Clausura,9,False,FC Juárez,León,0.0,1.0,0.0,0.0,footballcsv
2022-03-05,2021-22,Clausura,9,False,Monterrey,América,2.0,1.0,1.0,1.0,footballcsv
2022-03-05,2021-22,Clausura,9,False,Guadalajara,Santos Laguna,1.0,0.0,0.0,0.0,footballcsv
2022-03-05,2021-22,Clausura,9,False,Cruz Azul,Puebla,1.0,3.0,1.0,2.0,footballcsv
2022-03-11,2021-22,Clausura,10,False,Monterrey,Mazatlán FC,2.0,1.0,2.0,0.0,footballcsv
2022-03-11,2021-22,Clausura,10,False,FC Juárez,Atlas,1.0,2.0,0.0,1.0,footballcsv
2022-03-11,2021-22,Clausura,10,False,Necaxa,Querétaro,1.0,0.0,1.0,0.0,footballcsv
2022-03-12,2021-22,Clausura,10,False,Cruz Azul,Pumas UNAM,2.0,1.0,1.0,1.0,footballcsv
2022-03-12,2021-22,Clausura,10,False,Guadalajara,América,0.0,0.0,0.0,0.0,footballcsv
2022-03-12,2021-22,Clausura,10,False,León,Tigres UANL,0.0,3.0,0.0,2.0,footballcsv
2022-03-13,2021-22,Clausura,10,False,Toluca,Pachuca,0.0,3.0,0.0,1.0,footballcsv
2022-03-13,2021-22,Clausura,10,False,Santos Laguna,Tijuana,4.0,0.0,1.0,0.0,footballcsv
2022-03-13,2021-22,Clausura,10,False,Atlético San Luis,Puebla,2.0,1.0,1.0,0.0,footballcsv
2022-03-15,2021-22,Clausura,5,False,Monterrey,FC Juárez,3.0,0.0,0.0,0.0,footballcsv
2022-03-17,2021-22,Clausura,11,False,Querétaro,Atlético San Luis,2.0,1.0,0.0,0.0,footballcsv
2022-03-18,2021-22,Clausura,11,False,Puebla,Santos Laguna,2.0,2.0,0.0,0.0,footballcsv
2022-03-19,2021-22,Clausura,11,False,Pumas UNAM,Necaxa,1.0,3.0,0.0,2.0,footballcsv
2022-03-19,2021-22,Clausura,11,False,Tigres UANL,Monterrey,2.0,0.0,0.0,0.0,footballcsv
2022-03-19,2021-22,Clausura,11,False,Pachuca,Cruz Azul,1.0,0.0,1.0,0.0,footballcsv
2022-03-20,2021-22,Clausura,11,False,América,Toluca,3.0,0.0,3.0,0.0,footballcsv
2022-03-20,2021-22,Clausura,11,False,Tijuana,FC Juárez,1.0,0.0,0.0,0.0,footballcsv
2022-03-20,2021-22,Clausura,11,False,Atlas,Guadalajara,1.0,1.0,0.0,0.0,footballcsv
2022-03-20,2021-22,Clausura,11,False,Mazatlán FC,León,1.0,2.0,0.0,2.0,footballcsv
2022-03-26,2021-22,Clausura,9,False,Pumas UNAM,Mazatlán FC,1.0,1.0,0.0,0.0,footballcsv
2022-04-01,2021-22,Clausura,12,False,Atlético San Luis,Mazatlán FC,1.0,0.0,0.0,0.0,footballcsv
2022-04-02,2021-22,Clausura,12,False,FC Juárez,Pumas UNAM,0.0,1.0,0.0,0.0,footballcsv
2022-04-02,2021-22,Clausura,12,False,Necaxa,América,0.0,1.0,0.0,0.0,footballcsv
2022-04-02,2021-22,Clausura,12,False,Cruz Azul,Atlas,1.0,0.0,1.0,0.0,footballcsv
2022-04-03,2021-22,Clausura,12,False,Tigres UANL,Tijuana,2.0,0.0,0.0,0.0,footballcsv
2022-04-03,2021-22,Clausura,12,False,León,Querétaro,1.0,1.0,0.0,1.0,footballcsv
2022-04-03,2021-22,Clausura,12,False,Toluca,Puebla,2.0,1.0,2.0,1.0,footballcsv
2022-04-03,2021-22,Clausura,12,False,Santos Laguna,Pachuca,3.0,1.0,1.0,0.0,footballcsv
2022-04-06,2021-22,Clausura,9,False,Tijuana,Atlético San Luis,1.0,1.0,0.0,0.0,footballcsv
2022-04-06,2021-22,Clausura,4,False,Toluca,Monterrey,2.0,2.0,1.0,2.0,footballcsv
2022-04-07,2021-22,Clausura,9,False,Pachuca,Tigres UANL,2.0,1.0,0.0,0.0,footballcsv
2022-04-07,2021-22,Clausura,13,False,Atlas,Necaxa,2.0,1.0,1.0,0.0,footballcsv
