date,season,stage,round,is_playoff,home_team_raw,away_team_raw,home_goals,away_goals,home_ht_goals,away_ht_goals,source,home_team,away_team
2020-08-12,2020-21,Apertura,4,False,Club Tijuana,Atlético San Luis,0.0,2.0,0.0,1.0,footballcsv,Tijuana,Atlético San Luis
2020-08-13,2020-21,Apertura,4,False,CF América,Santos Laguna,3.0,1.0,3.0,0.0,footballcsv,América,Santos Laguna
2020-08-13,2020-21,Apertura,4,False,Atlas Guadalajara,Deportivo Toluca,1.0,2.0,1.0,1.0,footballcsv,Atlas,Toluca
2020-08-14,2020-21,Apertura,5,False,Puebla FC,CF Pachuca,0.0,1.0,0.0,0.0,footballcsv,Puebla,Pachuca
2020-08-15,2020-21,Apertura,5,False,CF Monterrey,Club Necaxa,1.0,1.0,0.0,0.0,footballcsv,Monterrey,Necaxa
2020-08-15,2020-21,Apertura,5,False,Deportivo Guadalajara,Atlético San Luis,2.0,1.0,0.0,0.0,footballcsv,Guadalajara,Atlético San Luis
2020-08-15,2020-21,Apertura,5,False,Cruz Azul,FC Juárez,3.0,2.0,1.0,1.0,footballcsv,Cruz Azul,FC Juárez
2020-08-15,2020-21,Apertura,5,False,Mazatlán FC,Pumas UNAM,0.0,0.0,0.0,0.0,footballcsv,Mazatlán FC,Pumas UNAM
2020-08-16,2020-21,Apertura,5,False,Santos Laguna,Atlas Guadalajara,0.0,0.0,0.0,0.0,footballcsv,Santos Laguna,Atlas
2020-08-16,2020-21,Apertura,5,False,Gallos Blancos,CF América,4.0,1.0,1.0,0.0,footballcsv,Querétaro,América
2020-08-16,2020-21,Apertura,5,False,Deportivo Toluca,UANL Tigres,3.0,2.0,1.0,1.0,footballcsv,Toluca,Tigres UANL
2020-08-17,2020-21,Apertura,5,False,Club León,Club Tijuana,2.0,1.0,0.0,1.0,footballcsv,León,Tijuana
2020-08-21,2020-21,Apertura,6,False,FC Juárez,Club León,0.0,0.0,0.0,0.0,footballcsv,FC Juárez,León
2020-08-21,2020-21,Apertura,6,False,Club Necaxa,Santos Laguna,2.0,1.0,0.0,1.0,footballcsv,Necaxa,Santos Laguna
2020-08-22,2020-21,Apertura,6,False,Atlas Guadalajara,Gallos Blancos,1.0,0.0,1.0,0.0,footballcsv,Atlas,Querétaro
2020-08-22,2020-21,Apertura,6,False,UANL Tigres,Pumas UNAM,1.0,1.0,0.0,0.0,footballcsv,Tigres UANL,Pumas UNAM
2020-08-22,2020-21,Apertura,6,False,CF América,CF Monterrey,1.0,3.0,0.0,2.0,footballcsv,América,Monterrey
2020-08-23,2020-21,Apertura,6,False,Deportivo Toluca,Deportivo Guadalajara,1.0,0.0,0.0,0.0,footballcsv,Toluca,Guadalajara
2020-08-23,2020-21,Apertura,6,False,Club Tijuana,Puebla FC,1.0,0.0,1.0,0.0,footballcsv,Tijuana,Puebla
2020-08-23,2020-21,Apertura,6,False,Atlético San Luis,Cruz Azul,1.0,3.0,1.0,2.0,footballcsv,Atlético San Luis,Cruz Azul
2020-08-24,2020-21,Apertura,6,False,CF Pachuca,Mazatlán FC,4.0,3.0,2.0,1.0,footballcsv,Pachuca,Mazatlán FC
2020-08-28,2020-21,Apertura,7,False,Mazatlán FC,UANL Tigres,1.0,1.0,0.0,0.0,footballcsv,Mazatlán FC,Tigres UANL
2020-08-28,2020-21,Apertura,7,False,Puebla FC,Deportivo Toluca,4.0,1.0,2.0,1.0,footballcsv,Puebla,Toluca
2020-08-29,2020-21,Apertura,7,False,Atlético San Luis,CF América,1.0,2.0,1.0,1.0,footballcsv,Atlético San Luis,América
2020-08-29,2020-21,Apertura,7,False,Deportivo Guadalajara,CF Pachuca,0.0,0.0,0.0,0.0,footballcsv,Guadalajara,Pachuca
2020-08-29,2020-21,Apertura,7,False,Cruz Azul,Club Necaxa,3.0,0.0,1.0,0.0,footballcsv,Cruz Azul,Necaxa
2020-08-30,2020-21,Apertura,7,False,Pumas UNAM,Club Tijuana,3.0,0.0,1.0,0.0,footballcsv,Pumas UNAM,Tijuana
2020-08-30,2020-21,Apertura,7,False,CF Monterrey,FC Juárez,2.0,1.0,0.0,1.0,footballcsv,Monterrey,FC Juárez
2020-08-30,2020-21,Apertura,7,False,Santos Laguna,Gallos Blancos,2.0,1.0,1.0,1.0,footballcsv,Santos Laguna,Querétaro
2020-08-31,2020-21,Apertura,7,False,Club León,Atlas Guadalajara,2.0,1.0,2.0,1.0,footballcsv,León,Atlas
2020-09-02,2020-21,Apertura,8,False,CF América,Mazatlán FC,3.0,1.0,0.0,0.0,footballcsv,América,Mazatlán FC
2020-09-03,2020-21,Apertura,8,False,CF Pachuca,Atlético San Luis,3.0,1.0,2.0,0.0,footballcsv,Pachuca,Atlético San Luis
2020-09-03,2020-21,Apertura,8,False,Gallos Blancos,Deportivo Toluca,4.0,1.0,2.0,0.0,footballcsv,Querétaro,Toluca
2020-09-04,2020-21,Apertura,8,False,Club Tijuana,CF Monterrey,2.0,1.0,1.0,1.0,footballcsv,Tijuana,Monterrey
2020-09-04,2020-21,Apertura,8,False,FC Juárez,Santos Laguna,1.0,1.0,0.0,0.0,footballcsv,FC Juárez,Santos Laguna
2020-09-04,2020-21,Apertura,8,False,Club Necaxa,Club León,0.0,2.0,0.0,1.0,footballcsv,Necaxa,León
2020-09-05,2020-21,Apertura,8,False,Pumas UNAM,Puebla FC,4.0,1.0,2.0,1.0,footballcsv,Pumas UNAM,Puebla
2020-09-05,2020-21,Apertura,8,False,Atlas Guadalajara,Cruz Azul,1.0,0.0,0.0,0.0,footballcsv,Atlas,Cruz Azul
2020-09-05,2020-21,Apertura,8,False,UANL Tigres,Deportivo Guadalajara,1.0,3.0,0.0,1.0,footballcsv,Tigres UANL,Guadalajara
2020-09-08,2020-21,Apertura,9,False,Atlético San Luis,Club Necaxa,2.0,1.0,0.0,1.0,footballcsv,Atlético San Luis,Necaxa
2020-09-08,2020-21,Apertura,9,False,Deportivo Toluca,FC Juárez,0.0,1.0,0.0,0.0,footballcsv,Toluca,FC Juárez
2020-09-08,2020-21,Apertura,9,False,CF Monterrey,Atlas Guadalajara,1.0,1.0,0.0,0.0,footballcsv,Monterrey,Atlas
2020-09-08,2020-21,Apertura,9,False,Deportivo Guadalajara,Gallos Blancos,1.0,1.0,1.0,0.0,footballcsv,Guadalajara,Querétaro
2020-09-08,2020-21,Apertura,9,False,Puebla FC,CF América,2.0,3.0,2.0,0.0,footballcsv,Puebla,América
2020-09-09,2020-21,Apertura,9,False,Club León,UANL Tigres,1.0,1.0,1.0,0.0,footballcsv,León,Tigres UANL
2020-09-09,2020-21,Apertura,9,False,Santos Laguna,Pumas UNAM,1.0,2.0,0.0,1.0,footballcsv,Santos Laguna,Pumas UNAM
2020-09-09,2020-21,Apertura,9,False,Mazatlán FC,Club Tijuana,1.0,0.0,1.0,0.0,footballcsv,Mazatlán FC,Tijuana
2020-09-09,2020-21,Apertura,9,False,Cruz Azul,CF Pachuca,1.0,0.0,0.0,0.0,footballcsv,Cruz Azul,Pachuca
2020-09-11,2020-21,Apertura,10,False,FC Juárez,Puebla FC,1.0,0.0,1.0,0.0,footballcsv,FC Juárez,Puebla
2020-09-11,2020-21,Apertura,10,False,Club Necaxa,Deportivo Guadalajara,1.0,2.0,0.0,0.0,footballcsv,Necaxa,Guadalajara
2020-09-12,2020-21,Apertura,10,False,Atlas Guadalajara,Mazatlán FC,1.0,1.0,0.0,0.0,footballcsv,Atlas,Mazatlán FC
2020-09-12,2020-21,Apertura,10,False,UANL Tigres,Santos Laguna,2.0,0.0,1.0,0.0,footballcsv,Tigres UANL,Santos Laguna
2020-09-12,2020-21,Apertura,10,False,CF América,Deportivo Toluca,1.0,1.0,1.0,1.0,footballcsv,América,Toluca
2020-09-13,2020-21,Apertura,10,False,Gallos Blancos,Club León,2.0,3.0,0.0,1.0,footballcsv,Querétaro,León
2020-09-13,2020-21,Apertura,10,False,Club Tijuana,Cruz Azul,1.0,2.0,1.0,0.0,footballcsv,Tijuana,Cruz Azul
2020-09-13,2020-21,Apertura,10,False,Pumas UNAM,Atlético San Luis,3.0,0.0,1.0,0.0,footballcsv,Pumas UNAM,Atlético San Luis
2020-09-14,2020-21,Apertura,10,False,CF Pachuca,CF Monterrey,1.0,1.0,0.0,1.0,footballcsv,Pachuca,Monterrey
2020-09-18,2020-21,Apertura,11,False,Club Necaxa,Puebla FC,0.0,1.0,0.0,1.0,footballcsv,Necaxa,Puebla
2020-09-18,2020-21,Apertura,11,False,Mazatlán FC,Cruz Azul,2.0,3.0,1.0,1.0,footballcsv,Mazatlán FC,Cruz Azul
2020-09-19,2020-21,Apertura,11,False,UANL Tigres,Gallos Blancos,3.0,0.0,0.0,0.0,footballcsv,Tigres UANL,Querétaro
2020-09-19,2020-21,Apertura,11,False,CF América,Deportivo Guadalajara,1.0,0.0,1.0,0.0,footballcsv,América,Guadalajara
2020-09-19,2020-21,Apertura,11,False,Atlas Guadalajara,CF Pachuca,0.0,1.0,0.0,0.0,footballcsv,Atlas,Pachuca
2020-09-20,2020-21,Apertura,11,False,Atlético San Luis,CF Monterrey,1.0,2.0,1.0,2.0,footballcsv,Atlético San Luis,Monterrey
2020-09-20,2020-21,Apertura,11,False,Deportivo Toluca,Santos Laguna,1.0,2.0,0.0,1.0,footballcsv,Toluca,Santos Laguna
2020-09-21,2020-21,Apertura,11,False,Club León,Pumas UNAM,2.0,0.0,1.0,0.0,footballcsv,León,Pumas UNAM
2020-09-24,2020-21,Apertura,12,False,CF Pachuca,Deportivo Toluca,0.0,0.0,0.0,0.0,footballcsv,Pachuca,Toluca
2020-09-25,2020-21,Apertura,12,False,Puebla FC,Gallos Blancos,3.0,3.0,1.0,2.0,footballcsv,Puebla,Querétaro
2020-09-25,2020-21,Apertura,12,False,FC Juárez,Atlas Guadalajara,0.0,1.0,0.0,1.0,footballcsv,FC Juárez,Atlas
2020-09-26,2020-21,Apertura,12,False,Deportivo Guadalajara,Mazatlán FC,2.0,1.0,2.0,1.0,footballcsv,Guadalajara,Mazatlán FC
2020-09-26,2020-21,Apertura,12,False,Pumas UNAM,Club Necaxa,1.0,1.0,0.0,1.0,footballcsv,Pumas UNAM,Necaxa
2020-09-26,2020-21,Apertura,12,False,CF Monterrey,UANL Tigres,0.0,2.0,0.0,1.0,footballcsv,Monterrey,Tigres UANL
2020-09-27,2020-21,Apertura,12,False,Cruz Azul,CF América,0.0,0.0,0.0,0.0,footballcsv,Cruz Azul,América
2020-09-27,2020-21,Apertura,12,False,Atlético San Luis,Club León,0.0,2.0,0.0,1.0,footballcsv,Atlético San Luis,León
2020-09-30,2020-21,Apertura,11,False,Club Tijuana,FC Juárez,2.0,1.0,1.0,1.0,footballcsv,Tijuana,FC Juárez
2020-10-02,2020-21,Apertura,13,False,Puebla FC,Santos Laguna,0.0,2.0,0.0,2.0,footballcsv,Puebla,Santos Laguna
2020-10-02,2020-21,Apertura,13,False,Club León,Mazatlán FC,2.0,1.0,0.0,0.0,footballcsv,León,Mazatlán FC
2020-10-03,2020-21,Apertura,13,False,Atlas Guadalajara,Club Necaxa,0.0,1.0,0.0,0.0,footballcsv,Atlas,Necaxa
2020-10-03,2020-21,Apertura,13,False,UANL Tigres,Atlético San Luis,3.0,0.0,0.0,0.0,footballcsv,Tigres UANL,Atlético San Luis
2020-10-03,2020-21,Apertura,13,False,CF América,Pumas UNAM,2.0,2.0,1.0,1.0,footballcsv,América,Pumas UNAM
2020-10-04,2020-21,Apertura,13,False,Gallos Blancos,CF Monterrey,1.0,2.0,0.0,0.0,footballcsv,Querétaro,Monterrey
2020-10-04,2020-21,Apertura,13,False,FC Juárez,CF Pachuca,1.0,1.0,0.0,1.0,footballcsv,FC Juárez,Pachuca
2020-10-04,2020-21,Apertura,13,False,Club Tijuana,Deportivo Guadalajara,0.0,0.0,0.0,0.0,footballcsv,Tijuana,Guadalajara
2020-10-04,2020-21,Apertura,13,False,Deportivo Toluca,Cruz Azul,2.0,0.0,1.0,0.0,footballcsv,Toluca,Cruz Azul
2020-10-11,2020-21,Apertura,12,False,Santos Laguna,Club Tijuana,2.0,0.0,2.0,0.0,footballcsv,Santos Laguna,Tijuana
2020-10-15,2020-21,Apertura,14,False,Atlético San Luis,Gallos Blancos,2.0,1.0,1.0,0.0,footballcsv,Atlético San Luis,Querétaro
2020-10-16,2020-21,Apertura,14,False,Mazatlán FC,FC Juárez,3.0,2.0,3.0,1.0,footballcsv,Mazatlán FC,FC Juárez
2020-10-16,2020-21,Apertura,14,False,Club Necaxa,Club Tijuana,2.0,0.0,1.0,0.0,footballcsv,Necaxa,Tijuana
2020-10-17,2020-21,Apertura,14,False,CF Monterrey,Puebla FC,3.0,1.0,2.0,0.0,footballcsv,Monterrey,Puebla
2020-10-17,2020-21,Apertura,14,False,Deportivo Guadalajara,Atlas Guadalajara,3.0,2.0,2.0,0.0,footballcsv,Guadalajara,Atlas
2020-10-17,2020-21,Apertura,14,False,Cruz Azul,UANL Tigres,0.0,2.0,0.0,0.0,footballcsv,Cruz Azul,Tigres UANL
2020-10-18,2020-21,Apertura,14,False,Pumas UNAM,Deportivo Toluca,1.0,0.0,0.0,0.0,footballcsv,Pumas UNAM,Toluca
2020-10-18,2020-21,Apertura,14,False,Santos Laguna,CF Pachuca,1.0,1.0,1.0,1.0,footballcsv,Santos Laguna,Pachuca
2020-10-19,2020-21,Apertura,14,False,Club León,CF América,3.0,2.0,2.0,2.0,footballcsv,León,América
2020-10-23,2020-21,Apertura,15,False,Puebla FC,Club León,1.0,2.0,0.0,0.0,footballcsv,Puebla,León
2020-10-24,2020-21,Apertura,15,False,Gallos Blancos,Club Necaxa,0.0,1.0,0.0,1.0,footballcsv,Querétaro,Necaxa
2020-10-24,2020-21,Apertura,15,False,UANL Tigres,FC Juárez,1.0,1.0,0.0,0.0,footballcsv,Tigres UANL,FC Juárez
2020-10-24,2020-21,Apertura,15,False,Mazatlán FC,CF Monterrey,1.0,2.0,0.0,2.0,footballcsv,Mazatlán FC,Monterrey
2020-10-24,2020-21,Apertura,15,False,CF América,Atlas Guadalajara,1.0,0.0,0.0,0.0,footballcsv,América,Atlas
2020-10-25,2020-21,Apertura,15,False,Deportivo Toluca,Club Tijuana,2.0,0.0,2.0,0.0,footballcsv,Toluca,Tijuana
2020-10-25,2020-21,Apertura,15,False,Deportivo Guadalajara,Cruz Azul,0.0,2.0,0.0,1.0,footballcsv,Guadalajara,Cruz Azul
2020-10-25,2020-21,Apertura,15,False,Santos Laguna,Atlético San Luis,2.0,1.0,1.0,1.0,footballcsv,Santos Laguna,Atlético San Luis
2020-10-26,2020-21,Apertura,15,False,CF Pachuca,Pumas UNAM,1.0,1.0,1.0,1.0,footballcsv,Pachuca,Pumas UNAM
2020-10-29,2020-21,Apertura,16,False,Atlético San Luis,Mazatlán FC,0.0,5.0,0.0,5.0,footballcsv,Atlético San Luis,Mazatlán FC
2020-10-30,2020-21,Apertura,16,False,Club Tijuana,CF Pachuca,0.0,2.0,0.0,1.0,footballcsv,Tijuana,Pachuca
2020-10-30,2020-21,Apertura,16,False,FC Juárez,Gallos Blancos,1.0,0.0,0.0,0.0,footballcsv,FC Juárez,Querétaro
2020-10-30,2020-21,Apertura,16,False,Club Necaxa,Deportivo Toluca,3.0,2.0,1.0,1.0,footballcsv,Necaxa,Toluca
2020-10-31,2020-21,Apertura,16,False,Atlas Guadalajara,Puebla FC,0.0,1.0,0.0,1.0,footballcsv,Atlas,Puebla
2020-10-31,2020-21,Apertura,16,False,Pumas UNAM,Deportivo Guadalajara,2.0,2.0,1.0,2.0,footballcsv,Pumas UNAM,Guadalajara
2020-10-31,2020-21,Apertura,16,False,CF Monterrey,Cruz Azul,1.0,0.0,0.0,0.0,footballcsv,Monterrey,Cruz Azul
2020-11-01,2020-21,Apertura,16,False,CF América,UANL Tigres,3.0,1.0,1.0,0.0,footballcsv,América,Tigres UANL
2020-11-02,2020-21,Apertura,16,False,Club León,Santos Laguna,2.0,1.0,0.0,1.0,footballcsv,León,Santos Laguna
2020-11-06,2020-21,Apertura,17,False,FC Juárez,CF América,1.0,1.0,1.0,0.0,footballcsv,FC Juárez,América
2020-11-06,2020-21,Apertura,17,False,Puebla FC,Atlético San Luis,1.0,0.0,1.0,0.0,footballcsv,Puebla,Atlético San Luis
2020-11-07,2020-21,Apertura,17,False,Deportivo Guadalajara,CF Monterrey,3.0,1.0,0.0,1.0,footballcsv,Guadalajara,Monterrey
2020-11-07,2020-21,Apertura,17,False,Cruz Azul,Pumas UNAM,1.0,2.0,0.0,0.0,footballcsv,Cruz Azul,Pumas UNAM
2020-11-07,2020-21,Apertura,17,False,UANL Tigres,Atlas Guadalajara,1.0,1.0,1.0,0.0,footballcsv,Tigres UANL,Atlas
2020-11-07,2020-21,Apertura,17,False,CF Pachuca,Club Necaxa,0.0,1.0,0.0,0.0,footballcsv,Pachuca,Necaxa
2020-11-08,2020-21,Apertura,17,False,Deportivo Toluca,Club León,2.0,2.0,1.0,1.0,footballcsv,Toluca,León
2020-11-08,2020-21,Apertura,17,False,Santos Laguna,Mazatlán FC,4.0,0.0,0.0,0.0,footballcsv,Santos Laguna,Mazatlán FC
2020-11-08,2020-21,Apertura,17,False,Gallos Blancos,Club Tijuana,2.0,2.0,1.0,0.0,footballcsv,Querétaro,Tijuana
2020-11-21,2020-21,Apertura - Liguilla,Round 1,True,Deportivo Guadalajara,Club Necaxa,1.0,0.0,0.0,0.0,footballcsv,Guadalajara,Necaxa
2020-11-21,2020-21,Apertura - Liguilla,Round 1,True,Santos Laguna,CF Pachuca,0.0,3.0,0.0,1.0,footballcsv,Santos Laguna,Pachuca
2020-11-22,2020-21,Apertura - Liguilla,Round 1,True,CF Monterrey,Puebla FC,2.0,2.0,1.0,0.0,footballcsv,Monterrey,Puebla
2020-11-22,2020-21,Apertura - Liguilla,Round 1,True,UANL Tigres,Deportivo Toluca,2.0,1.0,2.0,0.0,footballcsv,Tigres UANL,Toluca
2020-11-25,2020-21,Apertura - Liguilla,Quarterfinals,True,Deportivo Guadalajara,CF América,1.0,0.0,0.0,0.0,footballcsv,Guadalajara,América
2020-11-25,2020-21,Apertura - Liguilla,Quarterfinals,True,Puebla FC,Club León,2.0,1.0,2.0,1.0,footballcsv,Puebla,León
2020-11-26,2020-21,Apertura - Liguilla,Quarterfinals,True,CF Pachuca,Pumas UNAM,0.0,1.0,0.0,1.0,footballcsv,Pachuca,Pumas UNAM
2020-11-26,2020-21,Apertura - Liguilla,Quarterfinals,True,UANL Tigres,Cruz Azul,1.0,3.0,0.0,1.0,footballcsv,Tigres UANL,Cruz Azul
2020-11-28,2020-21,Apertura - Liguilla,Quarterfinals,True,Club León,Puebla FC,2.0,0.0,2.0,0.0,footballcsv,León,Puebla
2020-11-28,2020-21,Apertura - Liguilla,Quarterfinals,True,CF América,Deportivo Guadalajara,1.0,2.0,0.0,1.0,footballcsv,América,Guadalajara
2020-11-29,2020-21,Apertura - Liguilla,Quarterfinals,True,Pumas UNAM,CF Pachuca,0.0,0.0,0.0,0.0,footballcsv,Pumas UNAM,Pachuca
2020-11-29,2020-21,Apertura - Liguilla,Quarterfinals,True,Cruz Azul,UANL Tigres,0.0,1.0,0.0,0.0,footballcsv,Cruz Azul,Tigres UANL
2020-12-02,2020-21,Apertura - Liguilla,Semifinals,True,Deportivo Guadalajara,Club León,1.0,1.0,0.0,1.0,footballcsv,Guadalajara,León
2020-12-03,2020-21,Apertura - Liguilla,Semifinals,True,Cruz Azul,Pumas UNAM,4.0,0.0,3.0,0.0,footballcsv,Cruz Azul,Pumas UNAM
2020-12-05,2020-21,Apertura - Liguilla,Semifinals,True,Club León,Deportivo Guadalajara,1.0,0.0,1.0,0.0,footballcsv,León,Guadalajara
2020-12-06,2020-21,Apertura - Liguilla,Semifinals,True,Pumas UNAM,Cruz Azul,4.0,0.0,3.0,0.0,footballcsv,Pumas UNAM,Cruz Azul
2020-12-10,2020-21,Apertura - Liguilla,Final,True,Pumas UNAM,Club León,1.0,1.0,0.0,0.0,footballcsv,Pumas UNAM,León
2020-12-13,2020-21,Apertura - Liguilla,Final,True,Club León,Pumas UNAM,2.0,0.0,1.0,0.0,footballcsv,León,Pumas UNAM
2021-01-08,2020-21,Clausura,1,False,Puebla FC,Deportivo Guadalajara,1.0,1.0,1.0,0.0,footballcsv,Puebla,Guadalajara
2021-01-08,2020-21,Clausura,1,False,Club Tijuana,Pumas UNAM,0.0,0.0,0.0,0.0,footballcsv,Tijuana,Pumas UNAM
2021-01-08,2020-21,Clausura,1,False,Mazatlán FC,Club Necaxa,3.0,2.0,2.0,1.0,footballcsv,Mazatlán FC,Necaxa
2021-01-09,2020-21,Clausura,1,False,UANL Tigres,Club León,2.0,0.0,1.0,0.0,footballcsv,Tigres UANL,León
2021-01-09,2020-21,Clausura,1,False,CF América,Atlético San Luis,2.0,1.0,1.0,0.0,footballcsv,América,Atlético San Luis
2021-01-09,2020-21,Clausura,1,False,Atlas Guadalajara,CF Monterrey,0.0,2.0,0.0,2.0,footballcsv,Atlas,Monterrey
2021-01-10,2020-21,Clausura,1,False,Deportivo Toluca,Gallos Blancos,3.0,1.0,2.0,1.0,footballcsv,Toluca,Querétaro
2021-01-10,2020-21,Clausura,1,False,Santos Laguna,Cruz Azul,1.0,0.0,0.0,0.0,footballcsv,Santos Laguna,Cruz Azul
2021-01-11,2020-21,Clausura,1,False,CF Pachuca,FC Juárez,1.0,1.0,0.0,1.0,footballcsv,Pachuca,FC Juárez
2021-01-15,2020-21,Clausura,2,False,Club Necaxa,Atlético San Luis,1.0,0.0,0.0,0.0,footballcsv,Necaxa,Atlético San Luis
2021-01-15,2020-21,Clausura,2,False,FC Juárez,Club Tijuana,0.0,0.0,0.0,0.0,footballcsv,FC Juárez,Tijuana
2021-01-16,2020-21,Clausura,2,False,Cruz Azul,Puebla FC,0.0,1.0,0.0,1.0,footballcsv,Cruz Azul,Puebla
2021-01-16,2020-21,Clausura,2,False,CF Monterrey,CF América,1.0,0.0,1.0,0.0,footballcsv,Monterrey,América
2021-01-16,2020-21,Clausura,2,False,Deportivo Guadalajara,Deportivo Toluca,1.0,1.0,1.0,1.0,footballcsv,Guadalajara,Toluca
2021-01-17,2020-21,Clausura,2,False,Pumas UNAM,Mazatlán FC,3.0,0.0,1.0,0.0,footballcsv,Pumas UNAM,Mazatlán FC
2021-01-17,2020-21,Clausura,2,False,Gallos Blancos,Atlas Guadalajara,1.0,0.0,0.0,0.0,footballcsv,Querétaro,Atlas
2021-01-17,2020-21,Clausura,2,False,Santos Laguna,UANL Tigres,2.0,0.0,0.0,0.0,footballcsv,Santos Laguna,Tigres UANL
2021-01-18,2020-21,Clausura,2,False,Club León,CF Pachuca,0.0,0.0,0.0,0.0,footballcsv,León,Pachuca
2021-01-21,2020-21,Clausura,3,False,Atlético San Luis,Deportivo Guadalajara,3.0,1.0,2.0,0.0,footballcsv,Atlético San Luis,Guadalajara
2021-01-22,2020-21,Clausura,3,False,Mazatlán FC,Santos Laguna,0.0,0.0,0.0,0.0,footballcsv,Mazatlán FC,Santos Laguna
2021-01-22,2020-21,Clausura,3,False,Puebla FC,Club Tijuana,0.0,1.0,0.0,1.0,footballcsv,Puebla,Tijuana
2021-01-23,2020-21,Clausura,3,False,Atlas Guadalajara,UANL Tigres,0.0,2.0,0.0,1.0,footballcsv,Atlas,Tigres UANL
2021-01-24,2020-21,Clausura,3,False,Deportivo Toluca,Club Necaxa,2.0,0.0,1.0,0.0,footballcsv,Toluca,Necaxa
2021-01-24,2020-21,Clausura,3,False,Gallos Blancos,Pumas UNAM,2.0,0.0,2.0,0.0,footballcsv,Querétaro,Pumas UNAM
2021-01-25,2020-21,Clausura,3,False,CF Pachuca,Cruz Azul,0.0,1.0,0.0,0.0,footballcsv,Pachuca,Cruz Azul
2021-01-26,2020-21,Clausura,3,False,CF América,FC Juárez,2.0,0.0,1.0,0.0,footballcsv,América,FC Juárez
2021-01-28,2020-21,Clausura,4,False,UANL Tigres,Club Necaxa,1.0,1.0,1.0,1.0,footballcsv,Tigres UANL,Necaxa
2021-01-29,2020-21,Clausura,4,False,Mazatlán FC,CF Pachuca,1.0,0.0,1.0,0.0,footballcsv,Mazatlán FC,Pachuca
2021-01-30,2020-21,Clausura,4,False,Club Tijuana,Deportivo Toluca,3.0,2.0,3.0,1.0,footballcsv,Tijuana,Toluca
2021-01-30,2020-21,Clausura,4,False,Deportivo Guadalajara,FC Juárez,1.0,2.0,0.0,2.0,footballcsv,Guadalajara,FC Juárez
2021-01-30,2020-21,Clausura,4,False,Cruz Azul,Gallos Blancos,4.0,1.0,3.0,1.0,footballcsv,Cruz Azul,Querétaro
2021-01-31,2020-21,Clausura,4,False,Santos Laguna,CF América,1.0,1.0,0.0,1.0,footballcsv,Santos Laguna,América
2021-01-31,2020-21,Clausura,4,False,Pumas UNAM,Atlas Guadalajara,0.0,0.0,0.0,0.0,footballcsv,Pumas UNAM,Atlas
2021-02-01,2020-21,Clausura,4,False,Club León,Atlético San Luis,3.0,1.0,0.0,0.0,footballcsv,León,Atlético San Luis
2021-02-02,2020-21,Clausura,4,False,Puebla FC,CF Monterrey,0.0,0.0,0.0,0.0,footballcsv,Puebla,Monterrey
2021-02-04,2020-21,Clausura,5,False,Atlético San Luis,Club Tijuana,2.0,2.0,1.0,2.0,footballcsv,Atlético San Luis,Tijuana
2021-02-04,2020-21,Clausura,5,False,Gallos Blancos,CF Pachuca,3.0,1.0,2.0,0.0,footballcsv,Querétaro,Pachuca
2021-02-05,2020-21,Clausura,5,False,Club Necaxa,Cruz Azul,0.0,2.0,0.0,2.0,footballcsv,Necaxa,Cruz Azul
2021-02-06,2020-21,Clausura,5,False,CF América,Puebla FC,1.0,0.0,0.0,0.0,footballcsv,América,Puebla
2021-02-06,2020-21,Clausura,5,False,Atlas Guadalajara,Santos Laguna,1.0,1.0,0.0,1.0,footballcsv,Atlas,Santos Laguna
2021-02-06,2020-21,Clausura,5,False,CF Monterrey,Pumas UNAM,1.0,0.0,1.0,0.0,footballcsv,Monterrey,Pumas UNAM
2021-02-07,2020-21,Clausura,5,False,Deportivo Toluca,Mazatlán FC,4.0,1.0,3.0,0.0,footballcsv,Toluca,Mazatlán FC
2021-02-08,2020-21,Clausura,5,False,Club León,Deportivo Guadalajara,1.0,3.0,0.0,2.0,footballcsv,León,Guadalajara
2021-02-12,2020-21,Clausura,6,False,Mazatlán FC,Atlético San Luis,0.0,3.0,0.0,2.0,footballcsv,Mazatlán FC,Atlético San Luis
2021-02-12,2020-21,Clausura,6,False,Club Tijuana,Club León,2.0,0.0,1.0,0.0,footballcsv,Tijuana,León
2021-02-12,2020-21,Clausura,6,False,Puebla FC,FC Juárez,4.0,0.0,2.0,0.0,footballcsv,Puebla,FC Juárez
2021-02-13,2020-21,Clausura,6,False,Deportivo Guadalajara,Club Necaxa,2.0,2.0,1.0,1.0,footballcsv,Guadalajara,Necaxa
2021-02-13,2020-21,Clausura,6,False,CF América,Gallos Blancos,2.0,1.0,1.0,1.0,footballcsv,América,Querétaro
2021-02-14,2020-21,Clausura,6,False,Santos Laguna,CF Monterrey,1.0,0.0,0.0,0.0,footballcsv,Santos Laguna,Monterrey
2021-02-14,2020-21,Clausura,6,False,Deportivo Toluca,Pumas UNAM,1.0,0.0,0.0,0.0,footballcsv,Toluca,Pumas UNAM
2021-02-15,2020-21,Clausura,6,False,CF Pachuca,Atlas Guadalajara,0.0,1.0,0.0,1.0,footballcsv,Pachuca,Atlas
2021-02-17,2020-21,Clausura,6,False,UANL Tigres,Cruz Azul,0.0,2.0,0.0,1.0,footballcsv,Tigres UANL,Cruz Azul
2021-02-18,2020-21,Clausura,7,False,Atlético San Luis,Santos Laguna,1.0,0.0,1.0,0.0,footballcsv,Atlético San Luis,Santos Laguna
